doi;hal;ads_ok;ads_ko;ma_ok;xref_ok;xref_ko;scigraph;elsevier;plos;ma_ko
10.1134/s0021364018040082;;;;1;;;;;;
10.1134/s0021364018060127;;;;1;;;;;;
10.1038/nature21714;;;;;;;1;;;1
10.3390/polym9090415;;;;;;;;;;1
10.1021/acsbiomaterials.6b00676;;;;1;;;;;;1
10.1021/acs.chemmater.6b05114;;;;1;;;;;;1
10.1063/1.4994739;;;;1;;;;;;1
10.1002/mp.12175;;;;;;;;;;1
10.1089/jamp.2017.1364;;;;1;;;;;;1
10.1080/09553002.2017.1312670;;;;1;;;;;;1
10.1111/str.12221;;;;1;;;;;;1
10.1007/978-1-4939-7000-1_9;;;;1;;;1;;;1
10.1002/adem.201600671;;;;1;;;;;;1
10.1073/pnas.1718806115;;;;1;;;;;;1
10.1038/s41564-017-0069-3;;;;1;;;1;;;1
10.1007/s00269-017-0928-8;;;;1;;;1;;;1
10.1007/s11356-017-9066-6;;;;1;;;1;;;1
10.1016/j.apsusc.2017.10.015;;;;1;;;;1;;1
10.1002/anie.201712769;;;;1;;;;;;1
10.1016/j.actamat.2017.11.049;;;;1;;;;1;;1
10.1016/j.coldregions.2017.11.005;;;;1;;;;1;;1
10.15414/jmbfs.2017.7.1.57-61;;;;;;;;;;1
10.26879/749;;;;1;;;;;;1
10.1016/j.pmatsci.2018.01.004;1;;;1;;;;1;;1
10.1038/s41467-017-02637-3;;;;1;;;1;;;1
10.1063/1.5008834;;;;1;;;;1;;1
10.1016/j.bbamem.2017.11.013;;;;1;;;;1;;1
10.1016/j.elspec.2017.08.004;;;;1;;;;1;;1
10.1016/j.ultramic.2017.12.014;;;;1;;;;1;;1
10.1016/j.nima.2017.07.029;;;;1;;;;1;;1
10.1016/j.jallcom.2017.12.342;;;;1;;;;1;;1
10.1016/j.jhazmat.2017.12.030;;;;1;;;;1;;1
10.1016/j.wear.2017.12.002;;;;1;;;;1;;1
10.1016/j.orgel.2017.11.018;1;;;1;;;;1;;1
10.1016/j.ijrmhm.2017.11.043;;;;1;;;;1;;1
10.1016/j.matlet.2017.11.043;;;;1;;;;1;;1
10.1016/j.bbapap.2017.11.013;;;;1;;;;1;;1
10.1016/j.micromeso.2017.12.003;;;;1;;;;1;;1
10.1016/j.nima.2017.10.012;;;;1;;;;1;;1
10.1016/j.elspec.2017.07.007;;;;1;;;;1;;1
10.1016/j.matchar.2017.11.036;;;;1;;;;1;;1
10.1016/j.jallcom.2017.11.062;;;;1;;;;1;;1
10.1016/j.jece.2017.12.030;;;;1;;;;1;;1
10.1016/j.ejmp.2017.12.017;;;;1;;;;1;;1
10.1016/j.polymer.2017.11.071;;;;1;;;;1;;1
10.1016/j.bbabio.2017.09.003;;;;1;;;;1;;1
10.1016/j.gca.2017.11.016;;;;1;;;;1;;1
10.1016/j.jmb.2017.10.024;;;;1;;;;1;;1
10.1016/j.apsusc.2017.07.294;;;;1;;;;1;;1
10.1016/j.mssp.2017.12.011;;;;1;;;;1;;1
10.1016/j.jssc.2017.09.029;;;;1;;;;1;;1
10.1016/j.apsusc.2017.10.067;;;;1;;;;1;;1
10.1016/j.actamat.2017.10.025;;;;1;;;;1;;1
10.1016/j.cma.2017.10.029;1;;;1;;;;1;;1
10.1016/j.bbamem.2017.10.023;;;;1;;;;1;;1
10.1016/j.jcat.2017.10.030;;;;1;;;;1;;1
10.1016/j.apsusc.2017.07.287;;;;1;;;;1;;1
10.1016/j.str.2017.11.004;;;;1;;;;1;;1
10.1016/j.str.2017.12.003;;;;1;;;;1;;1
10.1016/j.ijhydene.2017.11.080;;;;1;;;;1;;1
10.1016/j.bpc.2018.01.001;;;;1;;;;1;;1
10.1016/j.jcis.2017.11.051;;;;1;;;;1;;1
10.1016/j.nima.2017.10.075;;;;1;;;;1;;1
10.1016/j.actamat.2017.10.067;;;;1;;;;1;;1
10.1016/j.heliyon.2018.e00524;;;;1;;;;1;;1
10.1016/j.jhazmat.2017.10.034;;;;1;;;;1;;1
10.1016/j.actamat.2017.12.056;;;;1;;;;1;;1
10.1016/j.ica.2017.07.030;;;;1;;;;1;;1
10.1016/j.mssp.2017.08.001;1;;;1;;;;1;;1
10.1016/j.jmbbm.2017.08.022;;;;1;;;;1;;1
10.1016/j.gca.2017.10.026;;;;1;;;;1;;1
10.1016/j.actamat.2017.10.060;1;;;1;;;;1;;1
10.1016/j.matchar.2018.01.015;;;;1;;;;1;;1
10.1016/j.polymer.2018.01.032;1;;;1;;;;1;;1
10.1016/j.eurpolymj.2018.01.007;1;;;1;;;;1;;1
10.1016/j.str.2017.12.015;;;;1;;;;1;;1
10.1016/j.gca.2017.09.018;;;;1;;;;1;;1
10.1016/j.commatsci.2017.11.015;1;;;1;;;;1;;1
10.1016/j.nima.2018.01.047;;;;1;;;;1;;1
10.1016/j.matdes.2018.02.009;;;;1;;;;1;;1
10.1016/j.catcom.2018.01.031;;;;1;;;;1;;1
10.1016/j.earscirev.2018.01.014;;;;1;;;;1;;1
10.1016/j.jcat.2017.12.035;;;;1;;;;1;;1
10.1042/bcj20170189;;;;1;;;;;;
10.1039/c7sc04131d;;;;1;;;;;;
10.1039/c7ee03013d;;;;1;;;;;;
10.1088/1402-4896/aabf25;;;;;;;;;;1
10.1038/nphoton.2016.251;;;;;;;1;;;1
10.1038/nchembio.2273;;;;;;;1;;;1
10.1515/pac-2016-1128;;;;;;;;;;1
10.1121/1.4988623;;;;;;;;;;1
10.3390/min7050079;;;;;;;;;;1
10.1021/acs.jpcc.7b09998;;;;;;;;;;1
10.1038/nphys4248;;;;;;;1;;;1
10.1016/j.reactfunctpolym.2018.01.017;;;;1;;;;1;;1
10.1073/pnas.1702971114;;;;1;;;;;;1
10.1016/j.ssi.2018.01.040;;;;1;;;;1;;1
10.1016/j.jcis.2018.01.077;;;;1;;;;1;;1
10.3390/ijms18102156;;;;1;;;;;;1
10.1021/acsami.7b15649;;;;1;;;;;;1
10.1111/exd.13116;;;;1;;;;;;1
10.1002/anie.201610949;;;;1;;;;;;1
10.1093/nar/gkw1238;;;;1;;;;;;1
10.1016/j.jqsrt.2017.03.006;;;;1;;;;1;;1
10.1016/j.annpal.2017.02.001;;;;1;;;;1;;1
10.1016/j.petrol.2017.06.050;;;;1;;;;1;;1
10.1063/1.4998985;;;;1;;;;;;1
10.1016/j.jcis.2016.12.008;;;;1;;;;1;;1
10.1021/acscatal.6b02100;;;;1;;;;;;1
10.1088/1361-6501/aa5372;;;;1;;;;;;1
10.1051/epjconf/201713801005;;;;1;;;;;;1
10.1088/1361-6463/aa5db9;;;;;;;;;;1
10.1016/j.compscitech.2017.05.001;;;;1;;;;1;;1
10.1111/1758-2229.12533;;;;1;;;;;;1
10.1021/acs.langmuir.7b00675;;;;1;;;;;;1
10.1016/j.ijpharm.2017.07.007;;;;1;;;;1;;1
10.1016/j.bmc.2017.06.054;;;;1;;;;1;;1
10.1371/journal.pone.0171241;1;;;1;;;;;1;1
10.1016/j.ces.2017.03.002;;;;1;;;;1;;1
10.1016/j.biochi.2017.03.015;1;;;1;;;;1;;1
10.1038/srep44862;1;;;1;;;1;;;1
10.1002/cbic.201700169;;;;1;;;;;;1
10.1002/cctc.201601378;;;;1;;;;;;1
10.1016/j.eurpolymj.2017.06.036;;;;1;;;;1;;1
10.1021/acs.chemmater.7b00690;;;;1;;;;;;1
10.1021/acs.inorgchem.7b01409;;;;1;;;;;;1
10.1093/nar/gkx743;1;;;1;;;;;;1
10.1007/s00339-017-1092-1;;;;1;;;1;;;1
10.1371/journal.pone.0186286;;;;1;;;;;;1
10.1021/jacs.7b07961;;;;1;;;;;;1
10.1021/acs.inorgchem.7b02624;;;;1;;;;;;1
10.1021/acs.langmuir.7b03164;;;;;;;;;;1
10.1038/nature25462;;;;1;;;1;;;1
10.1063/1.5006618;;;;1;;;;;;1
10.1063/1.5008400;;;;1;;;;;;1
10.1063/1.5010345;;;;1;;;;;;1
10.1016/j.str.2017.09.001;;;;1;;;;1;;1
10.1104/pp.17.00193;;;;1;;;;;;1
10.1038/nprot.2017.108;;;;1;;;1;;;1
10.1088/2053-1591/aaa16c;;;;1;;;;;;1
10.1016/j.ijpharm.2018.02.016;;;;1;;;;1;;1
10.1073/pnas.1720940115;;;;1;;;;;;1
10.1002/pro.3305;;;;1;;;;;;1
10.1016/j.ejmp.2017.07.010;;;;1;;;;1;;1
10.1016/j.solmat.2017.06.044;;;;1;;;;1;;1
10.1021/acs.chemmater.7b04088;;;;1;;;;;;1
10.1111/febs.14273;;;;1;;;;;;1
10.1016/j.biochi.2017.12.003;;;;1;;;;1;;1
10.1038/s41598-018-21367-0;;;;1;;;1;;;1
10.1021/acs.inorgchem.7b02968;;;;1;;;;;;1
10.1038/s41467-017-02213-9;;;;1;;;1;;;1
10.1038/s41598-017-19076-1;;;;1;;;1;1;;1
10.1021/acs.langmuir.7b03854;;;;1;;;;;;1
10.1038/s41598-017-18000-x;;;;1;;;1;1;;1
10.1021/acs.cgd.7b01192;;;;1;;;;;;1
10.1021/acs.jpclett.7b03278;;;;1;;;;;;1
10.1021/acs.jpcc.7b11573;;;;1;;;;;;1
10.1021/acsnano.7b07897;;;;1;;;;;;1
10.1016/j.actamat.2018.01.026;1;;;1;;;;1;;1
10.1073/pnas.1712267115;;;;1;;;;;;1
10.1038/s41467-017-02569-y;;;;1;;;1;;;1
10.1021/acscatal.7b03714;;;;;;;;;;1
10.1002/anie.201707774;;;;1;;;;;;1
10.1021/acs.cgd.7b01050;;;;1;;;;;;1
10.1002/adfm.201705901;;;;1;;;;;;1
10.1021/acs.cgd.7b01436;;;;1;;;;;;1
10.1021/acs.macromol.7b01661;;;;1;;;;;;1
10.1021/acs.biochem.7b01163;;;;1;;;;;;1
10.1039/c7fd00211d;;;;1;;;;;;
10.1039/c7sc00430c;;;;1;;;;;;
10.1021/acs.jpcc.6b11529;;;;;;;;;;1
10.3390/inorganics5020031;;;;;;;;;;1
10.1088/1361-6668/aa6b8d;;;;;;;;;;1
10.1038/s41467-018-03045-x;;;;1;;;1;;;1
10.1021/acs.jpcc.7b09637;;;;1;;;;;;1
10.1021/acs.jpcb.7b06398;;;;;;;;;;1
10.1021/acs.chemmater.7b04962;;;;1;;;;;;1
10.1088/2399-1984/aaa665;;;;1;;;;;;1
10.1021/acs.biochem.7b01152;;;;1;;;;;;1
10.1021/acs.jpcb.7b03835;;;;;;;;;;1
10.1021/acscatal.7b02946;;;;1;;;;;;1
10.1021/acs.inorgchem.7b02748;;;;;;;;;;1
10.1088/1361-6560/aa99ce;;;;1;;;;;;1
10.1105/tpc.17.00963;;;;1;;;;;;1
10.1021/acs.biochem.7b01156;;;;1;;;;;;1
10.1038/s41598-018-19183-7;;;;1;;;1;1;;1
10.1098/rstb.2017.0072;;;;1;;;;;;1
10.1021/acsnano.7b08350;;;;1;;;;;;1
10.1038/s41598-018-19872-3;;;;1;;;1;;;1
10.1098/rspa.2017.0491;;;;1;;;;;;1
10.1007/s11244-018-0892-7;;;;1;;;1;;;1
10.1002/bit.26539;1;;;1;;;;;;1
10.1016/j.actamat.2018.02.008;1;;;1;;;;1;;1
10.1242/bio.024661;;;;1;;;;;;1
10.1038/s41598-018-20432-y;;;;1;;;1;;;1
10.1002/gea.21635;;;;1;;;;;;1
10.1016/j.chemosphere.2018.01.100;;;;1;;;;1;;1
10.1038/s41561-017-0055-7;;;;1;;;1;;;1
10.1038/s41467-017-02599-6;;;;1;;;1;;;1
10.1093/nar/gkx1149;;;;1;;;;;;1
10.1093/nar/gkx1210;;;;1;;;;;;1
10.1038/cr.2016.77;;;;1;;;1;;;1
10.1073/pnas.1718426115;;;;1;;;;;;1
10.1182/blood-2017-07-796185;;;;1;;;;;;1
10.1016/j.compscitech.2018.01.007;;;;1;;;;1;;1
10.1002/pro.3302;;;;1;;;;;;1
10.1021/acs.jpcc.7b11473;;;;1;;;;;;1
10.1002/aenm.201701663;;;;1;;;;;;1
10.1016/j.tecto.2018.02.014;;;;1;;;;1;;1
10.1038/s41467-018-03295-9;;;;1;;;1;;;1
10.1016/j.asd.2018.02.006;;;;1;;;;1;;1
10.1021/acs.cgd.7b01512;;;;1;;;;;;1
10.1021/acs.jpcc.8b01187;;;;1;;;;;;1
10.1038/s41467-018-03296-8;1;;;1;;;1;;;1
10.1007/s11172-017-1975-5;;;;1;;;1;;;1
10.1007/s11172-017-1976-4;;;;1;;;1;;;1
10.1021/acs.inorgchem.7b03272;;;;1;;;;;;1
10.1038/s41598-018-22891-9;;;;1;;;1;;;1
10.1016/j.compositesa.2018.03.016;1;;;1;;;;1;;1
10.1159/000481525;;;;;;;;;;1
10.1002/anie.201711098;;;;1;;;;;;1
10.24178/ijrs.2017.3.2.01;;;;1;;;;;;1
10.1016/j.catena.2018.02.020;;;;1;;;;1;;1
10.1016/j.catcom.2018.02.011;1;;;1;;;;1;;1
10.1146/annurev-biochem-061516-044445;;;;1;;;;;;1
10.1016/j.compscitech.2018.03.027;;;;1;;;;1;;1
10.1016/j.compbiomed.2018.01.008;;;;1;;;;1;;1
10.1016/j.jallcom.2018.02.123;;;;1;;;;1;;1
10.1126/sciadv.aar4004;;;;1;;;;;;1
10.1016/j.matdes.2018.02.044;;;;1;;;;1;;1
10.1016/j.jmb.2018.02.010;;;;1;;;;1;;1
10.1016/j.electacta.2018.02.023;;;;1;;;;1;;1
10.1016/j.str.2018.01.004;;;;1;;;;1;;1
10.1016/j.ssi.2018.01.037;;;;1;;;;1;;1
10.1016/j.compositesb.2018.02.023;;;;1;;;;1;;1
10.1021/acs.cgd.7b01736;;;;1;;;;;;1
10.1016/j.msea.2018.02.083;;;;1;;;;1;;1
10.1021/acs.nanolett.8b00592;;;;1;;;;;;1
10.1002/adbi.201700156;;;;1;;;;;;1
10.1063/1.4998929;;;;1;;;;;;1
10.1149/2.0711711jes;;;;;;;;;;1
10.1016/j.intermet.2017.03.023;;;;1;;;;1;;1
10.1172/jci.insight.93961;;;;1;;;;;;1
10.1016/j.cell.2017.09.008;;;;1;;;;1;;1
10.1016/j.bbrc.2017.06.121;;;;1;;;;1;;1
10.3389/fimmu.2017.00867;;;;1;;;;;;1
10.3390/ph10040098;;;;1;;;;;;1
10.1107/s1600576717018155;;;;1;;;;;;
10.1134/s1063774517060074;;;;1;;;;;;
10.1107/s1600577518007166;;;;1;;;;;;
10.1103/physrevlett.120.037602;;;;1;;;;;;
10.7554/elife.32963;;;;1;;;;;;
10.3390/met7080298;;;;;;;;;;1
10.6060/mhc170832l;;;;;;;;;;1
10.1016/j.jallcom.2018.02.216;;;;1;;;;1;;1
10.1016/j.micromeso.2018.02.004;;;;1;;;;1;;1
10.1093/molbev/msx094;;;;1;;;;;;1
10.1017/9781107281875.008;;;;;;;;;;1
10.1016/j.bmcl.2016.11.004;;;;1;;;;1;;1
10.1093/jxb/erx070;;;;1;;;;;;1
10.1002/cctc.201701673;;;;1;;;;;;1
10.1107/s1600577517011808;;;;1;;;;;;
10.1063/1.4999928;;;;1;;;;;;1
10.1105/tpc.17.00375;;;;1;;;;;;1
10.2134/jeq2017.09.0349;;;;1;;;;;;1
10.1016/j.jallcom.2018.02.263;;;;1;;;;1;;1
10.1016/j.matlet.2018.02.112;;;;1;;;;1;;1
10.1016/j.jssc.2018.03.008;;;;;;;;1;;1
10.1016/j.actamat.2018.02.033;;;;1;;;;1;;1
10.1016/j.bbrc.2018.02.112;;;;1;;;;1;;1
10.1016/j.cplett.2018.02.054;;;;1;;;;1;;1
10.1016/j.bbalip.2018.01.010;;;;1;;;;1;;1
10.1016/j.jcrysgro.2018.03.002;;;;1;;;;1;;1
10.1016/j.mattod.2018.01.025;;;;;;;;1;;1
10.1016/j.ejmech.2018.03.040;;;;1;;;;1;;1
10.1016/j.str.2018.01.017;;;;1;;;;1;;1
10.1140/epje/i2018-11644-5;1;;;1;;;;;;1
10.1016/j.cell.2018.02.032;;;;1;;;;1;;1
10.1016/j.bbamem.2018.02.024;;;;1;;;;1;;1
10.1016/j.abb.2018.03.006;;;;1;;;;1;;1
10.1016/j.advwatres.2018.03.005;;;;1;;;;1;;1
10.1016/j.apcatb.2018.03.089;;;;1;;;;1;;1
10.1016/j.ccell.2018.02.009;;;;1;;;;1;;1
10.1016/j.jcis.2018.03.062;1;;;1;;;;1;;1
10.1016/j.ibmb.2018.03.004;;;;1;;;;1;;1
10.1016/j.gca.2018.03.012;1;;;1;;;;1;;1
10.1016/j.jallcom.2018.03.243;;;;1;;;;1;;1
10.1016/j.seppur.2018.04.003;;;;1;;;;1;;1
10.1016/j.enzmictec.2018.03.009;;;;1;;;;1;;1
10.1021/acscatal.7b04347;;;;1;;;;;;1
10.1016/j.polymer.2018.03.064;;;;1;;;;1;;1
10.1016/j.jnucmat.2018.01.021;;;;1;;;;1;;1
10.1016/j.engfracmech.2018.01.008;1;;;1;;;;1;;1
10.1016/j.ceramint.2018.01.033;;;;1;;;;1;;1
10.1016/j.chembiol.2018.01.001;;;;1;;;;1;;1
10.1016/j.polymer.2017.10.007;1;;;1;;;;1;;1
10.1016/j.ijbiomac.2018.01.050;;;;1;;;;1;;1
10.1021/acsanm.7b00303;;;;1;;;;;;1
10.1016/j.gca.2018.01.020;;;;1;;;;1;;1
10.1016/j.apsusc.2018.01.121;;;;1;;;;1;;1
10.1016/j.jeurceramsoc.2018.03.012;;;;1;;;;1;;1
10.1016/j.jcms.2018.04.010;;;;1;;;;1;;1
10.1038/s41598-018-24966-z;;;;1;;;1;;;1
10.3390/s17061266;;;;1;;;;;;1
10.1038/s41598-018-20777-4;;;;1;;;1;;;1
10.1002/adfm.201702516;;;;1;;;;;;1
10.1021/acscatal.8b00498;1;;;1;;;;;;1
10.1021/acs.inorgchem.8b00324;;;;1;;;;;;1
10.1038/s41598-017-08601-x;;;;1;;;1;;;1
10.1002/marc.201700288;;;;1;;;;;;1
10.1002/pssb.201600543;;;;1;;;;;;1
10.1038/srep43114;;;;1;;;1;1;;1
10.1002/smll.201603184;1;;;1;;;;;;1
10.1016/j.polymer.2016.11.048;;;;1;;;;1;;1
10.1149/08010.0749ecst;;;;;;;;;;1
10.1038/s41598-017-17137-z;;;;1;;;1;;;1
10.1080/08940886.2018.1435953;;;;1;;;;;;1
10.1088/1742-6596/941/1/012058;;;;1;;;;;;1
10.1007/s10570-018-1755-x;;;;1;;;1;;;1
10.18632/oncotarget.17371;;;;1;;;;1;;1
10.3390/ma10040400;;;;1;;;;;;1
10.3390/polym9100547;;;;;;;;;;1
10.1016/j.mtla.2018.04.008;;;;1;;;;1;;1
10.1038/ncomms14137;;;;1;;;1;;;1
10.1016/j.actamat.2018.05.026;1;;;1;;;;1;;1
10.1002/1873-3468.13060;;;;1;;;;;;1
10.1021/acs.est.7b05452;;;;1;;;;;;1
10.1021/acs.jpclett.8b00540;;;;1;;;;;;1
10.1021/acs.inorgchem.8b00112;;;;1;;;;;;1
10.1088/1361-6560/aaa705;;;;1;;;;;;1
10.1371/journal.pone.0190495;;;;1;;;;;1;1
10.1371/journal.pone.0189883;;;;1;;;;;1;1
10.1021/acs.cgd.7b01622;;;;1;;;;;;1
10.1117/12.2293090;;;;1;;;;1;;1
10.1063/1.5005595;1;;;1;;;;;;1
10.1063/1.5021868;;;;1;;;;1;;1
10.1063/1.5021559;;;;1;;;;;;1
10.1021/acs.cgd.8b00305;;;;1;;;;;;1
10.1107/s2059798318003728;;;;1;;;;;;
10.1134/s1063783417120137;;;;1;;;;;;
10.1107/s2059798318001535;;;;1;;;;;;
10.1107/s2052520617012847;;;;1;;;;;;
10.1016/b978-0-12-813641-6.00007-8;;;;1;;;;1;;
10.5772/66869;;;;;;;;;;1
10.1039/9781782624097-00301;;;;;;;;;;1
10.22606/gr.2017.23004;;;;;;;;;;1
10.1016/j.colsurfa.2017.10.059;;;;1;;;;1;;1
10.1016/j.physb.2017.10.086;;;;1;;;;1;;1
10.1073/pnas.1716418115;;;;1;;;;;;1
10.1016/j.chemgeo.2017.12.009;;;;1;;;;1;;1
10.1039/c8cc03921f;;;;1;;;;;;
10.1021/acsinfecdis.7b00129;;;;;;;;;;1
10.1016/j.elecom.2018.02.002;;;;1;;;;1;;1
10.1002/pssb.201600695;;;;1;;;;;;1
10.1088/1361-6528/aab16e;;;;1;;;;;;1
10.1088/1361-6501/aa9d54;;;;1;;;;;;1
10.1021/acs.inorgchem.7b03232;;;;1;;;;;;1
10.1038/s41598-018-26563-6;;;;1;;;1;;;1
10.1021/acs.jmedchem.7b01884;;;;1;;;;;;1
10.1021/acs.inorgchem.7b03118;;;;1;;;;;;1
10.1002/piuz.201870206;;;;1;;;;;;1
10.1021/acs.biochem.8b00138;;;;1;;;;;;1
10.1007/s10853-018-2144-4;1;;;1;;;1;;;1
10.1002/cphc.201700973;;;;1;;;;;;1
10.1021/acscatal.7b03192;;;;1;;;;;;1
10.1021/acscentsci.7b00605;;;;1;;;;;;1
10.1021/acs.jpcb.8b01779;;;;;;;;;;1
10.1021/acs.jpcb.7b12571;;;;1;;;;;;1
10.1021/acs.jpcc.7b12825;;;;1;;;;;;1
10.1021/acsmedchemlett.7b00512;;;;1;;;;;;1
10.1021/acs.accounts.7b00463;;;;1;;;;;;1
10.1021/acs.accounts.7b00561;;;;1;;;;;;1
10.1021/acs.jctc.7b01032;;;;1;;;;;;1
10.1371/journal.pone.0193380;;;;1;;;;;1;1
10.1021/acs.jpcc.7b11465;;;;1;;;;;;1
10.1021/acs.jpcb.7b11463;;;;1;;;;;;1
10.1021/acs.biochem.7b00557;;;;1;;;;;;1
10.1021/acs.jpcc.7b10459;;;;1;;;;;;1
10.1021/acsmacrolett.8b00044;;;;1;;;;;;1
10.1021/acs.jpcc.7b10607;;;;1;;;;;;1
10.1021/acs.langmuir.7b03393;;;;1;;;;;;1
10.1117/12.2297167;;;;1;;;;;;1
10.1117/12.2292169;;;;1;;;;;;1
10.1063/1.5017969;;;;1;;;;;;1
10.1107/s1600577518007920;;;;1;;;;;;
10.1021/acs.jpcc.8b01567;;;;1;;;;;;1
10.1021/acs.jmedchem.7b01690;;;;1;;;;;;1
10.1021/acs.inorgchem.7b02322;;;;;;;;;;1
10.1021/acs.jpcc.7b10101;;;;1;;;;;;1
10.1021/acs.inorgchem.7b02761;;;;1;;;;;;1
10.1021/acsnano.7b07446;1;;;1;;;;;;1
10.1038/nchembio.2558;1;;;1;;;1;;;1
10.1038/s41467-018-03460-0;;;;1;;;1;;;1
10.1038/s41598-018-20903-2;;;;1;;;1;;;1
10.1038/s41467-018-02827-7;;;;1;;;1;;;1
10.1038/s41598-018-20067-z;;;;1;;;1;;;1
10.1088/1361-6501/aa8ba2;;;;1;;;;;;1
10.1002/piuz.201870204;;;;1;;;;;;1
10.1002/smll.201702575;;;;1;;;;;;1
10.1021/acs.nanolett.8b00809;;;;1;;;;;;1
10.1002/anie.201710301;;;;1;;;;;;1
10.1063/1.5013660;;;;1;;;;;;1
10.1088/1361-6463/aab5a6;;;;1;;;;;;1
10.1088/1361-6560/aaa706;;;;1;;;;1;;1
10.1038/nature25989;;;;1;;;1;;;1
10.1038/s41598-018-21862-4;1;;;1;;;1;;;1
10.1038/s41467-018-03343-4;;;;1;;;1;;;1
10.1038/s41598-018-21803-1;;;;1;;;1;;;1
10.1038/s41598-018-20986-x;;;;1;;;1;1;;1
10.1038/s41598-018-20634-4;;;;1;;;1;;;1
10.1038/s41467-017-02784-7;;;;1;;;1;;;1
10.1038/s41467-017-02312-7;;;;1;;;1;;;1
10.1002/chem.201706035;;;;1;;;;;;1
10.1002/1873-3468.13009;;;;1;;;;;;1
10.1111/1462-2920.13975;1;;;1;;;;;;1
10.1007/s10853-018-2037-6;;;;1;;;1;;;1
10.1007/s10534-018-0090-x;;;;1;;;1;;;1
10.1088/1361-6501/aa9dc4;;;;1;;;;;;1
10.1007/s00216-018-0868-2;;;;1;;;1;;;1
10.1088/1742-6596/994/1/012011;;;;1;;;;;;1
10.1007/s11095-017-2288-y;;;;1;;;1;;;1
10.1107/s2052252518007467;;;;1;;;;;;
10.1029/2018jb015676;;;;1;;;;;;
10.1007/978-3-319-43866-5_15;;;;;;;1;;;1
10.1021/jacs.7b04861;;;;;;;;;;1
10.1088/1742-6596/849/1/012059;;;;;;;;;;1
10.1021/acsami.7b06041;;;;;;;;;;1
10.1021/acs.jpcc.7b07626;;;;1;;;;;;1
10.1038/nchem.2744;;;;1;;;1;;;1
10.1007/s13204-018-0648-5;;;;1;;;1;;;1
10.2134/jeq2016.12.0469;;;;1;;;;;;1
10.1016/j.jmb.2018.01.004;;;;1;;;;1;;1
10.1016/j.matdes.2018.02.069;;;;1;;;;1;;1
10.1016/j.str.2018.01.003;;;;1;;;;1;;1
10.1186/s13068-017-1006-7;;;;1;;;;;;1
10.1002/adfm.201705942;;;;1;;;;;;1
10.1002/anie.201713395;;;;1;;;;;;1
10.15252/embj.201797883;;;;1;;;;;;1
10.1111/mmi.13899;;;;1;;;;;;1
10.1002/1873-3468.12950;;;;1;;;;;;1
10.1002/gch2.201700089;;;;1;;;;;;1
10.1002/chem.201705543;;;;1;;;;;;1
10.1116/1.5011790;1;;;1;;;;;;1
10.1002/macp.201700345;;;;1;;;;;;1
10.1111/1462-2920.13999;;;;1;;;;;;1
10.1002/cphc.201700967;;;;1;;;;;;1
10.1002/aic.16017;;;;1;;;;;;1
10.1111/jace.15101;;;;1;;;;;;1
10.1126/science.aar5308;;;;1;;;;;;1
10.1002/pssb.201700229;;;;1;;;;;;1
10.1002/chem.201704410;;;;1;;;;;;1
10.1021/acscatal.8b01039;;;;1;;;;;;1
10.3389/feart.2018.00077;;;;1;;;;;;1
10.1021/acs.inorgchem.8b00105;;;;1;;;;;;1
10.1021/acs.langmuir.8b00504;;;;1;;;;;;1
10.3139/147.110509;;;;1;;;;;;1
10.1063/1.4998001;;;;1;;;;;;1
10.1155/2018/5781873;;;;1;;;;;;1
10.1038/s41467-018-03656-4;;;;1;;;1;;;1
10.1126/sciadv.aao7086;;;;1;;;;;;1
10.1073/pnas.1718649115;1;;;1;;;;;;1
10.1111/febs.14368;;;;1;;;;;;1
10.7554/elife.23474;;;;1;;;;1;;
10.1073/pnas.1721508115;;;;1;;;;;;1
10.1073/pnas.1714582115;;;;1;;;;;;1
10.1073/pnas.1716661115;;;;1;;;;;;1
10.1149/2.0021803jes;;;;;;;;;;1
10.3390/min8020065;;;;;;;;;;1
10.1111/febs.14341;;;;1;;;;;;1
10.3390/cryst8020089;;;;;;;;;;1
10.1002/app.45942;;;;1;;;;;;1
10.1111/jace.15328;;;;1;;;;;;1
10.3390/cryst8050212;;;;;;;;;;1
10.1002/prot.25412;;;;1;;;;;;1
10.3390/ma11020190;;;;1;;;;;;1
10.1007/978-981-10-6038-0_9;;;;1;;;1;;;1
10.1002/ente.201700489;;;;1;;;;;;1
10.1111/febs.14345;;;;1;;;;;;1
10.1088/1742-6596/994/1/012017;;;;1;;;;;;1
10.18502/kms.v4i1.2127;;;;1;;;;;;1
10.1021/acsmacrolett.8b00168;;;;1;;;;;;1
10.1021/acsaem.8b00209;;;;1;;;;;;1
10.1126/sciadv.aaq0762;;;;1;;;;;;1
10.1021/acsaem.8b00126;;;;1;;;;;;1
10.1021/acs.jafc.7b05049;;;;1;;;;;;1
10.21741/9781945291678-15;;;;1;;;;;;1
10.1126/sciadv.aap9714;;;;1;;;;;;1
10.1021/acs.langmuir.8b00753;;;;1;;;;;;1
10.1021/acscombsci.8b00007;;;;1;;;;;;1
10.1111/mmi.13922;;;;1;;;;;;1
10.1166/asl.2017.9082;;;;1;;;;;;1
10.1021/acs.jpcc.8b00686;;;;1;;;;;;1
10.1021/acs.joc.8b00151;;;;1;;;;;;1
10.1021/acs.cgd.6b01521;;;;1;;;;;;1
10.1126/sciadv.aao1261;;;;1;;;;;;1
